Staten Island Rolling Sales File.  All Sales From May 2016 - April 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 5/1/2017  Co-op Sales Files as of 5/5/2017,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 1/6/2017,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6373,43, ,A5,18 WINSLOW PLACE                         ,            ,10312, 1 , -   , 1 ," 3,442 "," 2,058 ",2015,1,A5," 682,227 ",11/17/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6373,44, ,A5,20 WINSLOW PLACE                         ,            ,10312, 1 , -   , 1 ," 3,442 "," 2,058 ",2015,1,A5," 636,406 ",7/29/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6373,47, ,A5,32 WINSLOW PLACE                         ,            ,10312, 1 , -   , 1 ," 3,512 "," 2,058 ",2015,1,A5," 677,136 ",8/9/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6373,145, ,A5,26 WINSLOW PLACE                         ,            ,10312, 1 , -   , 1 ," 3,442 "," 2,058 ",2015,1,A5," 651,680 ",7/29/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6373,146, ,A5,30 WINSLOW PLACE                         ,            ,10312, 1 , -   , 1 ," 3,442 "," 2,058 ",2015,1,A5," 666,953 ",8/12/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6382,7, ,A9,335 BARCLAY AVENUE                       ,            ,10312, 1 , -   , 1 ," 3,920 "," 2,496 ",1988,1,A9, -   ,10/14/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6382,18, ,A2,656 SYCAMORE STREET                      ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,064 ",1940,1,A2," 500,000 ",11/18/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6398,16, ,A5,5 OCEANVIEW AVENUE                       ,            ,10312, 1 , -   , 1 ," 2,003 "," 1,016 ",1991,1,A5," 385,000 ",10/13/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6398,19, ,A5,9 OCEANVIEW AVENUE                       ,            ,10312, 1 , -   , 1 ," 2,467 "," 1,016 ",1991,1,A5, -   ,7/28/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6401,31, ,A1,15 ALLEN PLACE                           ,            ,10312, 1 , -   , 1 ," 8,000 "," 2,560 ",1950,1,A1, -   ,6/6/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6402,39, ,A2,10 ALLEN PLACE                           ,            ,10312, 1 , -   , 1 ," 6,000 "," 2,040 ",1952,1,A2, -   ,2/8/2017
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6402,39, ,A2,10 ALLEN PLACE                           ,            ,10312, 1 , -   , 1 ," 6,000 "," 2,040 ",1952,1,A2," 500,000 ",8/15/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6402,49, ,A2,32 ALLEN PLACE                           ,            ,10312, 1 , -   , 1 ," 6,000 "," 1,224 ",1940,1,A2, -   ,1/5/2017
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6403,22, ,A1,373 KINGHORN STREET                      ,            ,10312, 1 , -   , 1 ," 4,000 "," 2,160 ",1935,1,A1," 570,000 ",3/15/2017
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6403,22, ,A1,373 KINGHORN STREET                      ,            ,10312, 1 , -   , 1 ," 4,000 "," 2,160 ",1935,1,A1, -   ,3/15/2017
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6429,94, ,A1,5008 AMBOY ROAD                          ,            ,10312, 1 , -   , 1 ," 6,248 "," 1,960 ",1920,1,A1," 749,000 ",8/10/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6431,174, ,A2,381 POILLON AVENUE                       ,            ,10312, 1 , -   , 1 ," 15,084 ", 816 ,1960,1,A2, -   ,6/27/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6456,4, ,A1,34 LYNCH STREET                          ,            ,10312, 1 , -   , 1 ," 3,800 "," 2,350 ",1980,1,A1," 680,000 ",12/1/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6456,6, ,A1,30 LYNCH STREET                          ,            ,10312, 1 , -   , 1 ," 3,640 "," 2,350 ",1980,1,A1, -   ,5/28/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6459,12, ,A1,296 POILLON AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,000 "," 2,744 ",1987,1,A1," 645,000 ",6/29/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6462,40, ,A1,320 PHILIP AVENUE                        ,            ,10312, 1 , -   , 1 ," 6,120 "," 1,664 ",1960,1,A1, -   ,11/10/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6475,150, ,A3,151 NICOLOSI DRIVE                       ,            ,10312, 1 , -   , 1 ," 21,065 "," 8,380 ",1997,1,A3," 2,000,000 ",8/24/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6499,106, ,A9,25 WENDY DRIVE                           ,            ,10312, 1 , -   , 1 ," 16,835 "," 3,500 ",1985,1,A9, -   ,9/22/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6517,39, ,A9,30 ARBUTUS WAY                           ,            ,10312, 1 , -   , 1 ," 13,150 "," 3,600 ",1985,1,A9," 1,150,000 ",1/4/2017
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6523,15, ,A1,135 ARBUTUS AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,620 "," 1,186 ",1945,1,A1," 699,000 ",8/4/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,5425,48, ,B2,39 SANDGAP STREET                        ,            ,10312, 2 , -   , 2 ," 5,000 "," 2,739 ",2015,1,B2," 920,000 ",10/4/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6209,5, ,B2,182 SNEDEN AVENUE                        ,            ,10312, 2 , -   , 2 ," 2,600 "," 1,592 ",2005,1,B2," 573,000 ",11/8/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6209,14, ,B2,202 SNEDEN AVENUE                        ,            ,10312, 2 , -   , 2 ," 2,600 "," 1,592 ",2005,1,B2, -   ,1/11/2017
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6209,23, ,B2,205 MOSELY AVENUE                        ,            ,10312, 2 , -   , 2 ," 3,750 "," 1,592 ",2007,1,B2," 610,000 ",2/7/2017
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6212,98, ,B2,1110 ARDEN AVENUE                        ,            ,10312, 2 , -   , 2 ," 4,470 "," 2,500 ",2000,1,B2, -   ,8/6/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6221,9, ,B9,1002 ARDEN AVENUE                        ,            ,10312, 2 , -   , 2 ," 2,550 "," 1,400 ",2005,1,B9, -   ,6/17/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6221,18, ,B3,1020 ARDEN AVENUE                        ,            ,10312, 2 , -   , 2 ," 5,670 "," 2,528 ",1955,1,B3," 824,782 ",6/24/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,14, ,B2,16 JEANNETTE AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,392 ",2015,1,B2," 804,146 ",5/20/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,15, ,B2,20 JEANNETTE AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,600 ",2015,1,B2," 793,216 ",5/23/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,16, ,B2,24 JEANNETTE AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,392 ",2015,1,B2," 803,399 ",9/16/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,26, ,B9,38 JEANNETTE AVENUE                      ,            ,10312, 2 , -   , 2 ," 2,825 "," 1,600 ",2004,1,B9," 590,000 ",1/13/2017
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,26, ,B9,38 JEANNETTE AVENUE                      ,            ,10312, 2 , -   , 2 ," 2,825 "," 1,600 ",2004,1,B9, -   ,6/2/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,29, ,B9,46 JEANNETTE AVENUE                      ,            ,10312, 2 , -   , 2 ," 2,825 "," 1,600 ",2004,1,B9," 625,000 ",12/30/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6229,50, ,B2,135 EDGEGROVE AVENUE                     ,            ,10312, 2 , -   , 2 ," 8,000 "," 3,640 ",2002,1,B2, -   ,8/1/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6233,52, ,B2,131 RATHBUN AVENUE                       ,            ,10312, 2 , -   , 2 ," 8,000 "," 2,496 ",1975,1,B2," 800,000 ",3/22/2017
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6235,36, ,B2,114 SINCLAIR AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,390 ",2016,1,B2," 884,859 ",3/29/2017
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6236,22, ,B2,182 STAFFORD AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,667 "," 2,740 ",2016,1,B2," 935,771 ",8/8/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6236,24, ,B2,178 STAFFORD AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,666 "," 2,740 ",2016,1,B2," 935,771 ",8/23/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6236,26, ,B2,174 STAFFORD AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,667 "," 2,740 ",2016,1,B2," 935,771 ",8/5/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6237,15, ,B2,197 STAFFORD AVENUE                      ,            ,10312, 2 , -   , 2 ," 7,000 "," 3,834 ",2014,1,B2," 1,120,075 ",9/14/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6238,50, ,B9,179 VINELAND AVENUE                      ,            ,10312, 2 , -   , 2 ," 2,900 "," 1,400 ",2000,1,B9," 603,050 ",9/8/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6239,71, ,B2,233 CROWN AVENUE                         ,            ,10312, 2 , -   , 2 ," 9,600 "," 3,288 ",1980,1,B2," 882,500 ",2/27/2017
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6240,75, ,B2,7 FORNES PLACE                           ,            ,10312, 2 , -   , 2 ," 6,998 "," 2,100 ",2005,1,B2," 1,040,000 ",5/27/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6242,72, ,B2,25 SUMMIT PLACE                          ,            ,10312, 2 , -   , 2 ," 4,125 "," 2,400 ",2014,1,B2, -   ,6/24/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6243,8, ,B2,11 MOSELY AVENUE                         ,            ,10312, 2 , -   , 2 ," 8,040 "," 2,770 ",1980,1,B2," 780,000 ",9/27/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6254,131, ,B2,137 SOUTH RAILROAD ST                    ,            ,10312, 2 , -   , 2 ," 3,950 "," 1,590 ",2002,1,B2," 725,000 ",10/4/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6265,33, ,B2,254 RENSSELAER AVENUE                    ,            ,10312, 2 , -   , 2 ," 6,000 "," 2,624 ",1990,1,B2," 850,000 ",10/11/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6268,40, ,B2,175 SINCLAIR AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,100 ",2002,1,B2," 755,000 ",6/22/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6269,2, ,B2,316 VINELAND AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,340 ",2004,1,B2," 830,000 ",9/30/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6280,13, ,B2,410 EDGEGROVE AVENUE                     ,            ,10312, 2 , -   , 2 ," 6,000 "," 2,026 ",1975,1,B2," 750,000 ",9/16/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6287,15, ,B9,33 RAMONA AVENUE                         ,            ,10312, 2 , -   , 2 ," 6,000 "," 3,100 ",1985,1,B9, -   ,1/26/2017
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6297,4, ,B2,472 LAMONT AVENUE                        ,            ,10312, 2 , -   , 2 ," 7,000 "," 2,464 ",1970,1,B2," 568,758 ",1/3/2017
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6297,53, ,B2,477 IONIA AVENUE                         ,            ,10312, 2 , -   , 2 ," 6,000 "," 2,010 ",1970,1,B2, -   ,11/30/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6298,74, ,B2,263 DELMAR AVENUE                        ,            ,10312, 2 , -   , 2 ," 5,000 "," 2,472 ",1978,1,B2," 723,000 ",9/27/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6301,3, ,B2,462 SHELDON AVENUE                       ,            ,10312, 2 , -   , 2 ," 12,000 "," 4,065 ",1999,1,B2," 970,000 ",7/28/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6305,71, ,B2,369 CROWN AVENUE                         ,            ,10312, 2 , -   , 2 ," 9,550 "," 3,620 ",1986,1,B2, -   ,5/23/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6320,75, ,B1,170 ALBEE AVENUE                         ,            ,10312, 2 , -   , 2 ," 3,600 "," 2,150 ",1975,1,B1," 200,000 ",11/17/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6349,33, ,B2,125 BENNETT PLACE                        ,            ,10312, 2 , -   , 2 ," 9,960 "," 5,413 ",1985,1,B2," 1,199,958 ",3/27/2017
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6350,40, ,B2,473 HOLDRIDGE AVENUE                     ,            ,10312, 2 , -   , 2 ," 9,879 "," 3,042 ",1985,1,B2," 1,290,000 ",11/17/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6352,14, ,B2,466 HOLDRIDGE AVENUE                     ,            ,10312, 2 , -   , 2 ," 6,000 "," 3,520 ",1988,1,B2," 860,000 ",12/9/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6360,1, ,B2,639 BARCLAY AVENUE                       ,            ,10312, 2 , -   , 2 ," 2,280 "," 1,200 ",1999,1,B2," 385,000 ",8/16/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6361,74, ,B2,180 LENZIE STREET                        ,            ,10312, 2 , -   , 2 ," 6,205 "," 2,840 ",1983,1,B2," 720,000 ",5/17/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6393,18, ,B2,191 BOARDWALK AVENUE                     ,            ,10312, 2 , -   , 2 ," 12,313 "," 7,644 ",1945,1,B2," 1,450,000 ",7/21/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6401,66, ,B2,628 BARCLAY AVENUE                       ,            ,10312, 2 , -   , 2 ," 6,000 "," 3,250 ",1995,1,B2," 840,000 ",7/15/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6402,1, ,B2,60 ALLEN PLACE                           ,            ,10312, 2 , -   , 2 ," 4,838 "," 3,400 ",1995,1,B2, -   ,8/23/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6403,16, ,B2,361 KINGHORN STREET                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,600 ",2001,1,B2," 697,500 ",5/20/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6429,84, ,B2,24 BLUE HERON COURT                      ,            ,10312, 2 , -   , 2 ," 10,017 "," 4,800 ",1998,1,B2, -   ,1/24/2017
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6442,1, ,B2,319 POILLON AVENUE                       ,            ,10312, 2 , -   , 2 ," 6,500 "," 3,420 ",2007,1,B2," 992,793 ",8/30/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6442,35, ,B2,263 POILLON AVENUE                       ,            ,10312, 2 , -   , 2 ," 14,384 "," 4,608 ",2015,1,B2," 200,000 ",12/2/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6469,90, ,B3,70 POILLON AVENUE                        ,            ,10312, 2 , -   , 2 ," 15,000 "," 4,420 ",1970,1,B3, -   ,10/25/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6469,165, ,B2,24 COTTONTAIL COURT                      ,            ,10312, 2 , -   , 2 ," 10,440 "," 3,600 ",2000,1,B2," 1,215,000 ",7/6/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6517,152, ,B2,207 ARBUTUS AVENUE                       ,            ,10312, 2 , -   , 2 ," 10,959 "," 2,967 ",1940,1,B2, -   ,8/15/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6523,91, ,B2,AMBOY ROAD                               ,            ,0, 2 , -   , 2 ," 11,066 "," 2,363 ",2016,1,B2, -   ,3/10/2017
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6523,91, ,B2,AMBOY ROAD                               ,            ,0, 2 , -   , 2 ," 11,066 "," 2,363 ",2016,1,B2, -   ,1/10/2017
5,ANNADALE                 ,04  TAX CLASS 1 CONDOS                      ,1C,6226,1102, ,R6,736 ANNADALE ROAD                        ,A           ,10312, 1 , -   , 1 , -   , -   ,2012,1,R6," 605,000 ",6/30/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,5407,11, ,B2,108 ELMBANK STREET                       ,            ,10312, 2 , -   , 2 ," 5,000 "," 2,627 ",2016,1,V0," 960,000 ",8/24/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5425,6, ,V0,HYLAN BOULEVARD                          ,            ,0, -   , -   , -   ," 5,000 ", -   ,0,1,V0," 282,000 ",3/10/2017
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5426,10, ,V0,24 SANDGAP STREET                        ,            ,10312, -   , -   , -   ," 4,960 ", -   ,0,1,V0," 334,000 ",6/29/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6212,113, ,V0,1144 ARDEN AVENUE                        ,            ,10312, -   , -   , -   ," 3,270 ", -   ,0,1,V0," 165,000 ",11/15/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6242,29, ,V0,MOSELY AVENUE                            ,            ,10312, -   , -   , -   , 250 , -   ,0,1,V0, -   ,4/5/2017
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6251,1, ,V0,137 BENNETT AVENUE                       ,            ,10312, -   , -   , -   ," 6,000 ", -   ,0,1,V0," 400,000 ",6/14/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6261,54, ,V0,EDGEGROVE AVENUE                         ,            ,0, -   , -   , -   ," 10,000 ", -   ,0,1,V0, -   ,12/6/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6268,3, ,V0,STAFFORD AVENUE                          ,            ,0, -   , -   , -   ," 8,000 ", -   ,0,1,V0," 530,000 ",11/10/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6268,72, ,V0,SINCLAIR AVENUE                          ,            ,0, -   , -   , -   ," 4,000 ", -   ,0,1,V0," 270,000 ",11/10/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6277,55, ,V0,EDGEGROVE AVENUE                         ,            ,0, -   , -   , -   ," 5,394 ", -   ,0,1,V0," 300,000 ",12/6/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6301,58, ,V0,RENSSELAER AVENUE                        ,            ,0, -   , -   , -   ," 4,000 ", -   ,0,1,V0," 200,000 ",5/16/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6304,40, ,B2,HEENAN AVENUE                            ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,089 ",2016,1,V0," 348,000 ",7/1/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6320,16, ,V0,N/A DOWNES AVENUE                        ,            ,10312, -   , -   , -   ," 3,000 ", -   ,0,1,V0, -   ,9/27/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6321,300, ,V0,N/A ALVINE AVENUE                        ,            ,10312, -   , -   , -   ," 1,394 ", -   ,0,1,V0, -   ,3/13/2017
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6354,40, ,V0,705 BARCLAY AVENUE                       ,            ,10312, -   , -   , -   ," 5,000 ", -   ,0,1,V0, -   ,10/10/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6398,7, ,V0,N/A HYLAN BOULEVARD                      ,            ,10312, -   , -   , -   ," 2,126 ", -   ,0,1,V0, -   ,12/22/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6398,9, ,V0,HYLAN BOULEVARD                          ,            ,0, -   , -   , -   ," 4,000 ", -   ,0,1,V0, -   ,5/18/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6402,42, ,B2,ALLEN PLACE                              ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,317 ",2016,1,V0," 305,000 ",6/9/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6425,46, ,B2,LIPSETT AVENUE                           ,            ,10312, 2 , -   , 2 ," 6,000 "," 2,929 ",2016,1,V0," 340,000 ",6/22/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6517,52, ,V0,ARBUTUS AVENUE                           ,            ,10312, -   , -   , -   ," 33,534 ", -   ,0,1,V0," 1,100,000 ",11/23/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6517,52, ,V0,ARBUTUS AVENUE                           ,            ,10312, -   , -   , -   ," 33,534 ", -   ,0,1,V0, -   ,8/15/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6523,110, ,V0,AMBOY ROAD                               ,            ,0, -   , -   , -   ," 11,066 ", -   ,0,1,V0, -   ,1/10/2017
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6523,114, ,V0,AMBOY ROAD                               ,            ,0, -   , -   , -   ," 24,070 ", -   ,0,1,V0," 150,000 ",3/10/2017
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6523,114, ,V0,AMBOY ROAD                               ,            ,0, -   , -   , -   ," 24,070 ", -   ,0,1,V0, -   ,2/8/2017
5,ANNADALE                 ,22  STORE BUILDINGS                         ,4,6225,7, ,K1,843 ANNADALE ROAD                        ,            ,10312, -   , 1 , 1 ," 2,430 "," 1,438 ",1940,4,K1," 470,000 ",1/9/2017
5,ANNADALE                 ,22  STORE BUILDINGS                         ,1B,6397,12, ,V0,750 BARCLAY AVENUE                       ,            ,10312, -   , 1 , 1 ," 10,200 ", -   ,1956,4,K5," 2,400,000 ",10/10/2016
5,ANNADALE                 ,22  STORE BUILDINGS                         ,4,6398,8, ,K1,4844 HYLAN BOULEVARD                     ,            ,10312, -   , 1 , 1 ," 2,085 ", 816 ,1955,4,K1," 200,000 ",12/22/2016
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5720,92, ,A5,82 GARY STREET                           ,            ,10312, 1 , -   , 1 ," 2,700 "," 1,700 ",1998,1,A5," 530,000 ",2/3/2017
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,89, ,A2,121 WOODROW ROAD                         ,            ,10312, 1 , -   , 1 ," 4,000 ", 840 ,1970,1,A2," 380,000 ",8/15/2016
